Move,From_Sqaure,Target_Sqaure,Piece_Moved,Piece_Captured,Is_Check,FEN,Top_10_Moves
a2a3,a2,a3,P,,False,6k1/p1b5/4nPPn/1p5P/4N3/2P2K2/PP6/8 w - - 9 40,"['a2a3', 'f3e3', 'e4g3', 'b2b3', 'e4f2', 'b2b4', 'f3f2', 'a2a4', 'c3c4', 'f3e2']"
e4g3,e4,g3,N,,False,6k1/2b5/4nPPn/pp5P/4N3/P1P2K2/1P6/8 w - - 0 41,"['b2b4', 'b2b3', 'e4g3', 'e4f2', 'f3e3', 'a3a4', 'e4d2', 'c3c4', 'f3f2', 'f3g2']"
f3g2,f3,g2,K,,False,6k1/2b5/5PPn/pp4nP/8/P1P2KN1/1P6/8 w - - 2 42,"['f3g2', 'f3e2', 'f3e3', 'f3f2']"
g2g3,g2,g3,K,b,False,6k1/8/5PPn/pp4nP/8/P1P3b1/1P4K1/8 w - - 0 43,"['f6f7', 'g2g3', 'a3a4', 'b2b4', 'g2h1', 'g2g1', 'c3c4', 'b2b3', 'g6g7', 'g2f1']"
b2b4,b2,b4,P,,False,6k1/8/4nPPn/pp5P/8/P1P3K1/1P6/8 w - - 1 44,"['b2b4', 'g3f3', 'c3c4', 'a3a4', 'b2b3', 'g3h3', 'g3h4', 'f6f7', 'g3g2', 'g3f2']"
g3f3,g3,f3,K,,False,6k1/8/4nPPn/1p5P/pP6/P1P3K1/8/8 w - - 0 45,"['g3f3', 'g3h4', 'g3h3', 'g3g2', 'c3c4', 'f6f7', 'g6g7', 'g3f2', 'g3h2']"
f3f4,f3,f4,K,,False,6k1/8/5PPn/1p4nP/pP6/P1P2K2/8/8 w - - 2 46,"['f3f4', 'f3e3', 'f3e2', 'f3g2', 'f3g3', 'f3f2']"
f4e5,f4,e5,K,,False,6k1/8/4nPPn/1p5P/pP3K2/P1P5/8/8 w - - 4 47,"['f4e5', 'f4e4', 'f4f3', 'f4e3', 'f4g3']"
e5d6,e5,d6,K,,False,6k1/8/5PPn/1p2K1nP/pP6/P1P5/8/8 w - - 6 48,"['c3c4', 'e5d6', 'e5d4', 'e5d5', 'e5f4', 'f6f7', 'g6g7']"
d6c5,d6,c5,K,,False,6k1/8/3K1PP1/1p3nnP/pP6/P1P5/8/8 w - - 8 49,"['d6d5', 'd6e5', 'd6c6', 'd6c5', 'd6c7', 'd6d7']"
h5h6,h5,h6,P,,False,6k1/8/5PP1/1pK3nP/pP6/P1P3n1/8/8 w - - 10 50,"['h5h6', 'f6f7', 'c5b5', 'c3c4', 'c5c6', 'c5b6', 'c5d5', 'c5d4', 'c5d6', 'g6g7']"
h6h7,h6,h7,P,,True,6k1/8/5PPP/1pK2nn1/pP6/P1P5/8/8 w - - 1 51,"['f6f7', 'h6h7', 'c5b5', 'c3c4', 'c5c6', 'c5b6', 'c5d5', 'g6g7']"
f6f7,f6,f7,P,,False,7k/7P/5PP1/1pK2nn1/pP6/P1P5/8/8 w - - 1 52,"['c5b5', 'f6f7', 'c5d5', 'c3c4', 'c5c6', 'c5b6', 'g6g7']"
c5b5,c5,b5,K,p,False,7k/5P1P/4n1P1/1pK2n2/pP6/P1P5/8/8 w - - 1 53,"['c5b5', 'c5c6', 'c5b6', 'c5d5']"
b5a4,b5,a4,K,p,False,5n1k/5P1P/6P1/1K3n2/pP6/P1P5/8/8 w - - 1 54,"['c3c4', 'b5c5', 'b5a6', 'b5a4', 'b5b6', 'b5c6', 'b5a5', 'b5c4', 'g6g7']"
b4b5,b4,b5,P,,False,7k/5P1P/6n1/5n2/KP6/P1P5/8/8 w - - 0 55,"['f7f8n', 'f7f8r', 'f7f8q', 'a4b5', 'f7f8b', 'c3c4', 'b4b5', 'a4a5', 'a4b3']"
b5b6,b5,b6,P,,False,8/5PkP/6n1/1P3n2/K7/P1P5/8/8 w - - 1 56,"['a4b4', 'b5b6', 'c3c4', 'a4a5', 'a4b3', 'f7f8r', 'f7f8q', 'f7f8n', 'f7f8b', 'h7h8q']"
a4a5,a4,a5,K,,False,8/5PkP/1P1n2n1/8/K7/P1P5/8/8 w - - 1 57,"['c3c4', 'a4b4', 'a4a5', 'h7h8b', 'a4b3', 'h7h8q', 'h7h8n', 'h7h8r', 'f7f8r', 'f7f8b']"
a5a6,a5,a6,K,,False,8/5k1P/1P1n2n1/K7/8/P1P5/8/8 w - - 0 58,"['a5a6', 'a3a4', 'a5b4', 'c3c4', 'a5a4', 'b6b7', 'h7h8n', 'h7h8b', 'h7h8q', 'h7h8r']"
b6b7,b6,b7,P,,False,8/4k2P/KP1n2n1/8/8/P1P5/8/8 w - - 2 59,"['a6a5', 'b6b7', 'c3c4', 'a3a4', 'a6a7', 'h7h8b', 'h7h8q', 'h7h8r', 'h7h8n']"
a6b7,a6,b7,K,n,False,8/1n2k2P/K5n1/8/8/P1P5/8/8 w - - 0 60,"['a6b7', 'h7h8n', 'h7h8q', 'c3c4', 'a3a4', 'h7h8r', 'a6b6', 'h7h8b', 'a6b5', 'a6a7']"
a3a4,a3,a4,P,,False,8/1K5P/3k2n1/8/8/P1P5/8/8 w - - 1 61,"['b7b6', 'a3a4', 'c3c4', 'b7c8', 'b7b8', 'b7a6', 'b7a8', 'b7a7', 'h7h8n', 'h7h8b']"
a4a5,a4,a5,P,,False,8/1K5P/6n1/2k5/P7/2P5/8/8 w - - 1 62,"['a4a5', 'b7a6', 'b7a8', 'c3c4', 'b7c7', 'b7c8', 'b7b8', 'b7a7', 'h7h8b', 'h7h8r']"
a5a6,a5,a6,P,,False,7n/1K5P/8/P1k5/8/2P5/8/8 w - - 1 63,"['a5a6', 'c3c4', 'b7c7', 'b7c8', 'b7b8', 'b7a7', 'b7a8', 'b7a6']"
a6a7,a6,a7,P,,False,8/1K3n1P/P7/2k5/8/2P5/8/8 w - - 1 64,"['b7b8', 'a6a7', 'h7h8q', 'c3c4', 'b7c7', 'b7a7', 'h7h8r', 'b7c8', 'h7h8b', 'h7h8n']"
b7b8,b7,b8,K,,False,8/PK5P/3n4/2k5/8/2P5/8/8 w - - 1 65,"['b7c7', 'b7b8', 'b7a8', 'b7a6']"
a7a8q,a7,a8,P,,False,1K6/P4n1P/8/2k5/8/2P5/8/8 w - - 3 66,"['b8c7', 'a7a8q', 'h7h8q', 'h7h8r', 'h7h8b', 'c3c4', 'b8b7', 'b8a8', 'a7a8r', 'b8c8']"
a8c6,a8,c6,Q,,True,QK6/5n1P/8/8/2k5/2P5/8/8 w - - 1 67,"['a8c6', 'a8a2', 'a8a5', 'a8a3', 'a8a7', 'b8c7', 'a8a6', 'a8e4', 'a8b7', 'b8a7']"
c6e6,c6,e6,Q,,True,1K6/5n1P/2Q5/8/8/1kP5/8/8 w - - 3 68,"['c6e6', 'c6d5', 'c6e8', 'c6b7', 'c6f6', 'c3c4', 'c6c8', 'c6g6', 'b8c7', 'c6c5']"
e6f7,e6,f7,Q,n,False,1K6/5n1P/4Q3/8/8/2P5/2k5/8 w - - 5 69,"['c3c4', 'e6f6', 'e6e8', 'e6e7', 'e6g6', 'e6f7', 'e6a2', 'e6f5', 'b8c7', 'e6c4']"
h7h8q,h7,h8,P,,True,1K6/5Q1P/8/8/8/2k5/8/8 w - - 0 70,"['f7g6', 'b8c7', 'f7a2', 'f7f5', 'f7f3', 'f7c7', 'f7g7', 'f7f6', 'b8b7', 'f7e8']"
e2e4,e2,e4,P,,False,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,"['d2d4', 'c2c4', 'f2f4', 'e2e3', 'g2g3', 'g1f3', 'e2e4', 'b2b3', 'd2d3', 'a2a3']"
b1c3,b1,c3,N,,False,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,"['g1f3', 'b1c3', 'f1c4', 'h2h3', 'f1e2', 'f1d3', 'd2d4', 'd1h5', 'c2c4', 'a2a3']"
g1f3,g1,f3,N,,False,rnbqkb1r/pppp1ppp/5n2/4p3/4P3/2N5/PPPP1PPP/R1BQKBNR w KQkq - 2 3,"['d2d4', 'f1c4', 'a2a3', 'f2f4', 'g2g3', 'h2h3', 'g1f3', 'g1e2', 'f1e2', 'd2d3']"
d2d4,d2,d4,P,,False,rnbqkb1r/ppp2ppp/3p1n2/4p3/4P3/2N2N2/PPPP1PPP/R1BQKB1R w KQkq - 0 4,"['d2d4', 'f1e2', 'f1c4', 'g2g3', 'a2a4', 'b2b3', 'f1b5', 'h2h4', 'd2d3', 'f1d3']"
f3d4,f3,d4,N,p,False,rnbqkb1r/ppp2ppp/3p1n2/8/3pP3/2N2N2/PPP2PPP/R1BQKB1R w KQkq - 0 5,"['d1d4', 'f3d4', 'c3d5', 'c3b5', 'c3a4', 'c3e2', 'c3b1', 'f1b5', 'e4e5', 'f1e2']"
f1c4,f1,c4,B,,False,rnbqk2r/ppp1bppp/3p1n2/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq - 1 6,"['c1f4', 'g2g3', 'h2h3', 'a2a4', 'f2f3', 'c1e3', 'f1e2', 'd4b3', 'd4e2', 'f1c4']"
e1g1,e1,g1,K,,False,rnbq1rk1/ppp1bppp/3p1n2/8/2BNP3/2N5/PPP2PPP/R1BQK2R w KQ - 3 7,"['c1e3', 'e1g1', 'f2f4', 'f2f3', 'h2h3', 'd1f3', 'a2a3', 'c3d5', 'c1f4', 'c4e2']"
c1g5,c1,g5,B,,False,r1bq1rk1/ppp1bppp/2np1n2/8/2BNP3/2N5/PPP2PPP/R1BQ1RK1 w - - 5 8,"['f1e1', 'c1f4', 'c1g5', 'a2a4', 'a2a3', 'h2h3', 'b2b3', 'f2f4', 'c4e2', 'c3d5']"
d1d4,d1,d4,Q,n,False,r1bq1rk1/ppp1bppp/3p1n2/6B1/2BnP3/2N5/PPP2PPP/R2Q1RK1 w - - 0 9,"['d1d4', 'f2f4', 'c3d5', 'g5h4', 'h2h4', 'c4b3', 'f2f3', 'f1e1', 'c4d5', 'a1b1']"
a1d1,a1,d1,R,,False,r2q1rk1/ppp1bppp/3pbn2/6B1/2BQP3/2N5/PPP2PPP/R4RK1 w - - 1 10,"['a1d1', 'f1e1', 'c4e6', 'a1b1', 'g5h4', 'f1d1', 'g5e3', 'd4d3', 'a2a3', 'a1e1']"
d4c4,d4,c4,Q,b,False,r2q1rk1/ppp1bppp/3p1n2/6B1/2bQP3/2N5/PPP2PPP/3R1RK1 w - - 0 11,"['d4c4', 'f1e1', 'g5f6', 'e4e5', 'h2h3', 'b2b3', 'f2f3', 'a2a3', 'a2a4', 'b2b4']"
a2a4,a2,a4,P,,False,r2q1rk1/1pp1bppp/p2p1n2/6B1/2Q1P3/2N5/PPP2PPP/3R1RK1 w - - 0 12,"['e4e5', 'c4b4', 'c4b3', 'f2f4', 'b2b3', 'f1e1', 'g5h4', 'c4e2', 'a2a4', 'c4d3']"
g5h4,g5,h4,B,,False,r2q1rk1/1pp1bpp1/p2p1n1p/6B1/P1Q1P3/2N5/1PP2PPP/3R1RK1 w - - 0 13,"['g5f4', 'g5e3', 'g5h4', 'g5c1', 'g5f6', 'e4e5', 'g5h6', 'g5d2', 'f2f4', 'h2h4']"
e4e5,e4,e5,P,,False,1r1q1rk1/1pp1bpp1/p2p1n1p/8/P1Q1P2B/2N5/1PP2PPP/3R1RK1 w - - 2 14,"['b2b3', 'h2h3', 'f2f3', 'e4e5', 'a4a5', 'h4g3', 'b2b4', 'f1e1', 'd1d3', 'f2f4']"
h4g3,h4,g3,B,,False,1r1q1rk1/1pp1bppn/p2p3p/4P3/P1Q4B/2N5/1PP2PPP/3R1RK1 w - - 1 15,"['h4g3', 'e5d6', 'h4e7', 'd1d4', 'g2g3', 'h4f6', 'e5e6', 'c3d5', 'c3e2', 'a4a5']"
a4b5,a4,b5,P,p,False,1r1q1rk1/2p1bppn/p2p3p/1p2P3/P1Q5/2N3B1/1PP2PPP/3R1RK1 w - - 0 16,"['c4b4', 'c4c6', 'c4e4', 'a4b5', 'c4g4', 'c4f4', 'c4d4', 'c4e2', 'c4d3', 'c4d5']"
c3b5,c3,b5,N,p,False,1r1q1rk1/2p1bppn/3p3p/1p2P3/2Q5/2N3B1/1PP2PPP/3R1RK1 w - - 0 17,"['c4e2', 'c3b5', 'c4g4', 'c4c6', 'c4d5', 'c4b3', 'c4f4', 'c4e4', 'c4a2', 'c4d4']"
b5d6,b5,d6,N,p,False,1r1q1rk1/4bppn/2pp3p/1N2P3/2Q5/6B1/1PP2PPP/3R1RK1 w - - 0 18,"['c4c6', 'b5d6', 'b5c3', 'b5d4', 'b5a7', 'b5a3', 'e5d6', 'b5c7', 'c4e4', 'c4e2']"
d1d6,d1,d6,R,b,False,1r1q1rk1/5ppn/2pb3p/4P3/2Q5/6B1/1PP2PPP/3R1RK1 w - - 0 19,"['d1d6', 'c4a2', 'b2b3', 'c4c6', 'e5d6', 'h2h3', 'c4a6', 'c2c3', 'g3h4', 'c4e2']"
b2b3,b2,b3,P,,False,1r3rk1/4qppn/2pR3p/4P3/2Q5/6B1/1PP2PPP/5RK1 w - - 1 20,"['b2b3', 'e5e6', 'f1b1', 'h2h4', 'h2h3', 'f1d1', 'b2b4', 'c4c3', 'c4d4', 'f1e1']"
d6c6,d6,c6,R,p,False,1r3rk1/4qpp1/2pR3p/4P1n1/2Q5/1P4B1/2P2PPP/5RK1 w - - 1 21,"['c4c6', 'f2f3', 'f1e1', 'h2h4', 'f1a1', 'd6c6', 'f1b1', 'f2f4', 'f1d1', 'f1c1']"
e5e6,e5,e6,P,,False,1r1r2k1/4qpp1/2R4p/4P1n1/2Q5/1P4B1/2P2PPP/5RK1 w - - 1 22,"['f1a1', 'h2h3', 'f1e1', 'f1b1', 'g3f4', 'c4g4', 'c6a6', 'h2h4', 'f1c1', 'e5e6']"
g3b8,g3,b8,B,r,False,1r1r2k1/4qpp1/2R1n2p/8/2Q5/1P4B1/2P2PPP/5RK1 w - - 0 23,"['c2c3', 'g3h4', 'c6e6', 'f1e1', 'h2h3', 'g3b8', 'g3c7', 'c6a6', 'h2h4', 'g1h1']"
c6c8,c6,c8,R,,True,1r4k1/4qpp1/2R1n2p/8/2Q5/1P6/2P2PPP/5RK1 w - - 0 24,"['f1e1', 'c6c8', 'c4c3', 'f1b1', 'f1d1', 'b3b4', 'c6a6', 'h2h3', 'c4e4', 'c4a6']"
c4c8,c4,c8,Q,r,True,2r3k1/4qpp1/4n2p/8/2Q5/1P6/2P2PPP/5RK1 w - - 0 25,"['c4c8', 'f1a1', 'f1e1', 'h2h4', 'c4e4', 'c4e6', 'g1h1', 'f1d1', 'f1b1', 'g2g3']"
f1e1,f1,e1,R,,False,2Q5/4qppk/4n2p/8/8/1P6/2P2PPP/5RK1 w - - 1 26,"['c2c3', 'c8c4', 'f1d1', 'c8c3', 'c8b8', 'b3b4', 'c8a6', 'f1b1', 'f1c1', 'f1e1']"
c8c3,c8,c3,Q,,False,2Q5/5ppk/4n2p/6q1/8/1P6/2P2PPP/4R1K1 w - - 3 27,"['c8a8', 'c8c6', 'c8b7', 'c8c3', 'h2h4', 'g2g3', 'c8e8', 'g1f1', 'c8c4', 'b3b4']"
c3g3,c3,g3,Q,,False,8/5ppk/7p/6q1/5n2/1PQ5/2P2PPP/4R1K1 w - - 5 28,"['c3g3', 'c3c6', 'g2g3', 'c3f3', 'g2g4', 'c3d3', 'c3g7', 'c3h3', 'f2f3', 'h2h3']"
g1f1,g1,f1,K,,False,8/5ppk/7p/6q1/8/1P4Q1/2P1nPPP/4R1K1 w - - 7 29,"['g1h1', 'g1f1', 'e1e2']"
h2g3,h2,g3,P,n,False,8/5ppk/7p/6q1/8/1P4n1/2P2PPP/4RK2 w - - 0 30,"['h2g3', 'f2g3', 'f1g1']"
e1e2,e1,e2,R,,False,8/5ppk/7p/8/8/1P4P1/2Pq1PP1/4RK2 w - - 1 31,"['e1e7', 'b3b4', 'e1a1', 'e1e2', 'e1e4', 'f2f3', 'c2c4', 'e1e3', 'e1b1', 'e1e5']"
e2e1,e2,e1,R,,False,8/5ppk/7p/8/8/1P4P1/2P1RPP1/2q2K2 w - - 3 32,['e2e1']
e2e4,e2,e4,P,,False,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,"['d2d4', 'c2c4', 'f2f4', 'e2e3', 'g2g3', 'g1f3', 'e2e4', 'b2b3', 'd2d3', 'a2a3']"
b1c3,b1,c3,N,,False,rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,"['c2c3', 'b1c3', 'g1f3', 'f2f4', 'd2d4', 'g1e2', 'g2g3', 'c2c4', 'd2d3', 'b1a3']"
g1f3,g1,f3,N,,False,r1bqkbnr/pp1ppppp/2n5/2p5/4P3/2N5/PPPP1PPP/R1BQKBNR w KQkq - 2 3,"['g2g3', 'f1b5', 'g1f3', 'g1e2', 'h2h3', 'a2a4', 'f2f4', 'f1c4', 'd2d3', 'f1d3']"
d2d4,d2,d4,P,,False,r1bqkbnr/pp2pppp/2np4/2p5/4P3/2N2N2/PPPP1PPP/R1BQKB1R w KQkq - 0 4,"['d2d4', 'f1c4', 'f1e2', 'f1b5', 'h2h3', 'g2g3', 'b2b3', 'a2a3', 'f1d3', 'a2a4']"
f3d4,f3,d4,N,p,False,r1bqkbnr/pp2pppp/2np4/8/3pP3/2N2N2/PPP2PPP/R1BQKB1R w KQkq - 0 5,"['f3d4', 'c3e2', 'c3d5', 'c3b1', 'c3b5', 'c3a4', 'f3g5', 'f1c4', 'e4e5', 'f1b5']"
c1e3,c1,e3,B,,False,r1bqkbnr/pp3ppp/2npp3/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq - 0 6,"['f1b5', 'b2b3', 'c1e3', 'd4b3', 'f2f3', 'a2a3', 'f2f4', 'f1e2', 'a2a4', 'h2h3']"
f1e2,f1,e2,B,,False,r2qkbnr/pp1b1ppp/2npp3/8/3NP3/2N1B3/PPP2PPP/R2QKB1R w KQkq - 2 7,"['d4b5', 'd1d3', 'd1d2', 'g2g4', 'f1e2', 'h2h4', 'f2f3', 'd4c6', 'd4f3', 'h2h3']"
e1g1,e1,g1,K,,False,r2qkb1r/pp1b1ppp/2nppn2/8/3NP3/2N1B3/PPP1BPPP/R2QK2R w KQkq - 4 8,"['d4b5', 'h2h4', 'd1d3', 'd4b3', 'd1d2', 'e1g1', 'a2a3', 'f2f4', 'h2h3', 'e2f3']"
f2f4,f2,f4,P,,False,r2qk2r/pp1bbppp/2nppn2/8/3NP3/2N1B3/PPP1BPPP/R2Q1RK1 w kq - 6 9,"['d4b5', 'h2h3', 'a2a3', 'a2a4', 'f2f3', 'f1e1', 'd4b3', 'd1d2', 'd1d3', 'f2f4']"
g1h1,g1,h1,K,,False,r2q1rk1/pp1bbppp/2nppn2/8/3NPP2/2N1B3/PPP1B1PP/R2Q1RK1 w - - 1 10,"['d4b5', 'd1d3', 'a2a4', 'e2d3', 'a2a3', 'e3f2', 'd1e1', 'e2f3', 'd1d2', 'g1h1']"
d1d2,d1,d2,Q,,False,r2q1rk1/1p1bbppp/p1nppn2/8/3NPP2/2N1B3/PPP1B1PP/R2Q1R1K w - - 0 11,"['d4b3', 'e2d3', 'd4f3', 'd1e1', 'f4f5', 'd1d3', 'a2a3', 'a2a4', 'e2f3', 'e3g1']"
d4f3,d4,f3,N,,False,r2q1rk1/1p1bbppp/p1np1n2/4p3/3NPP2/2N1B3/PPPQB1PP/R4R1K w - - 0 12,"['d4b3', 'd4c6', 'd4f5', 'd4f3', 'f4e5', 'd4b5', 'a1d1', 'e2f3', 'a2a4', 'g2g4']"
h2h3,h2,h3,P,,False,r2q1rk1/1p2bppp/p1np1n2/4p3/4PPb1/2N1BN2/PPPQB1PP/R4R1K w - - 2 13,"['a2a3', 'a1d1', 'f4f5', 'e2c4', 'a1e1', 'a2a4', 'a1b1', 'e2d3', 'h2h3', 'd2e1']"
e2f3,e2,f3,B,b,False,r2q1rk1/1p2bppp/p1np1n2/4p3/4PP2/2N1Bb1P/PPPQB1P1/R4R1K w - - 0 14,"['f1f3', 'e2f3', 'g2f3', 'e2d3', 'f4e5', 'a1d1', 'e2a6', 'c3d5', 'f1g1', 'f4f5']"
e3f4,e3,f4,B,p,False,r2q1rk1/1p2bppp/p1np1n2/8/4Pp2/2N1BB1P/PPPQ2P1/R4R1K w - - 0 15,"['e3f4', 'e3g1', 'e3d4', 'e3f2', 'e4e5', 'e3c5', 'e3b6', 'd2d3', 'c3d5', 'c3d1']"
a1d1,a1,d1,R,,False,r2q1rk1/1p2bppp/p2p1n2/4n3/4PB2/2N2B1P/PPPQ2P1/R4R1K w - - 1 16,"['a1d1', 'a2a4', 'd2f2', 'b2b3', 'a1b1', 'a1e1', 'c3d5', 'f4h2', 'd2d4', 'f3e2']"
d2c1,d2,c1,Q,,False,r4rk1/1p2bppp/pq1p1n2/4n3/4PB2/2N2B1P/PPPQ2P1/3R1R1K w - - 3 17,"['d2c1', 'f4h2', 'g2g4', 'c3a4', 'b2b3', 'f4e3', 'f3g4', 'c3d5', 'd2d4', 'f4g5']"
f4g5,f4,g5,B,,False,3r1rk1/1p2bppp/pq1p1n2/4n3/4PB2/2N2B1P/PPP3P1/2QR1R1K w - - 5 18,"['f3e2', 'd1e1', 'b2b3', 'f4e3', 'f4g5', 'a2a3', 'g2g4', 'c3d5', 'f4d2', 'a2a4']"
g5f6,g5,f6,B,n,False,3r1rk1/1p2bppp/p2p1n2/4n1B1/1q2P3/2N2B1P/PPP3P1/2QR1R1K w - - 7 19,"['g5f6', 'g5e3', 'a2a3', 'f3e2', 'g5h4', 'a2a4', 'g5d2', 'f3h5', 'd1d2', 'f1f2']"
c3d5,c3,d5,N,,False,3r1rk1/1p3ppp/p2p1b2/4n3/1q2P3/2N2B1P/PPP3P1/2QR1R1K w - - 0 20,"['a2a3', 'c3d5', 'f3h5', 'f3e2', 'a2a4', 'd1e1', 'c1b1', 'f1g1', 'f1e1', 'c1a1']"
a2a3,a2,a3,P,,False,3r1rk1/1p3ppp/p2p1b2/3Nn3/q3P3/5B1P/PPP3P1/2QR1R1K w - - 2 21,"['a2a3', 'f3h5', 'd5f6', 'c1f4', 'b2b3', 'h1h2', 'd1d3', 'c1d2', 'f1g1', 'd5c3']"
c1f4,c1,f4,Q,,False,3r1rk1/1p3ppp/p2p4/3Nn3/q3P2b/P4B1P/1PP3P1/2QR1R1K w - - 1 22,"['c1f4', 'b2b3', 'd5b4', 'h1h2', 'd5b6', 'd5e3', 'f3e2', 'c2c4', 'g2g3', 'd5c3']"
f1f3,f1,f3,R,n,False,3r1rk1/1p3ppp/p2p4/3N4/q3PQ1b/P4n1P/1PP3P1/3R1R1K w - - 0 23,"['g2f3', 'd1c1', 'd5c3', 'c2c3', 'c2c4', 'b2b3', 'f1f3', 'b2b4', 'd1b1', 'd1a1']"
d1f1,d1,f1,R,,False,3r1rk1/1p3ppp/p2p4/3N4/4PQ1b/P4R1P/1Pq3P1/3R3K w - - 0 24,"['f4h4', 'd1g1', 'f3f1', 'd1f1', 'f3d3', 'd5c3', 'd1d2', 'd5e3', 'd1a1', 'f4c1']"
d5f6,d5,f6,N,b,True,3r1rk1/1p3ppp/p2p1b2/3N4/4PQ2/P4R1P/1Pq3P1/5R1K w - - 2 25,"['b2b4', 'b2b3', 'd5f6', 'f3f2', 'f4c1', 'h3h4', 'f1f2', 'f1c1', 'f4g3', 'f4g4']"
f4f6,f4,f6,Q,p,False,3r1rk1/1p3p1p/p2p1p2/8/4PQ2/P4R1P/1Pq3P1/5R1K w - - 0 26,"['f3g3', 'b2b4', 'f4f6', 'f1f2', 'f3f2', 'b2b3', 'f4h4', 'f4h6', 'f3c3', 'h1h2']"
f3g3,f3,g3,R,,True,3r1rk1/1p3p1p/p2p1Q2/8/4q3/P4R1P/1P4P1/5R1K w - - 0 27,"['f3g3', 'f3f4', 'h1h2', 'f3f5', 'f6g5', 'f6h6', 'b2b4', 'b2b3', 'f3b3', 'f1c1']"
g3g6,g3,g6,R,q,True,3r1rk1/1p3p1p/p2p1Qq1/8/8/P5RP/1P4P1/5R1K w - - 2 28,"['f1f3', 'g3g4', 'g3g5', 'f6c3', 'f6f4', 'f6f3', 'f6h4', 'h1h2', 'f6f2', 'f6g5']"
f6e6,f6,e6,Q,,True,3r1rk1/1p5p/p2p1Qp1/8/8/P6P/1P4P1/5R1K w - - 0 29,"['f6e6', 'f6h4', 'f6e7', 'f6d4', 'f6c3', 'f6g5', 'b2b3', 'f6f3', 'h1g1', 'h1h2']"
f1f8,f1,f8,R,r,False,3r1r2/1p4kp/p2pQ1p1/8/8/P6P/1P4P1/5R1K w - - 2 30,"['e6e7', 'f1f3', 'f1f8', 'h1g1', 'f1b1', 'f1f2', 'f1f4', 'f1d1', 'e6e1', 'e6e2']"
e2e4,e2,e4,P,,False,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,"['d2d4', 'c2c4', 'f2f4', 'e2e3', 'g2g3', 'g1f3', 'e2e4', 'b2b3', 'd2d3', 'a2a3']"
b1c3,b1,c3,N,,False,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,"['g1f3', 'b1c3', 'f1c4', 'h2h3', 'f1e2', 'f1d3', 'd2d4', 'd1h5', 'c2c4', 'a2a3']"
g1f3,g1,f3,N,,False,rnbqkbnr/ppp2ppp/3p4/4p3/4P3/2N5/PPPP1PPP/R1BQKBNR w KQkq - 0 3,"['d2d4', 'g1f3', 'f1e2', 'b2b3', 'f1c4', 'g1e2', 'a2a4', 'f2f3', 'h2h4', 'd2d3']"
d2d4,d2,d4,P,,False,rnbqk1nr/ppp1bppp/3p4/4p3/4P3/2N2N2/PPPP1PPP/R1BQKB1R w KQkq - 2 4,"['d2d4', 'g2g3', 'f1e2', 'f1b5', 'h2h3', 'f1c4', 'a2a4', 'a2a3', 'b2b3', 'c3d5']"
c1e3,c1,e3,B,,False,rnbqk2r/ppp1bppp/3p1n2/4p3/3PP3/2N2N2/PPP2PPP/R1BQKB1R w KQkq - 1 5,"['d4e5', 'f1e2', 'f1b5', 'g2g3', 'a2a3', 'c1g5', 'c1e3', 'f1d3', 'f1c4', 'h2h3']"
f3d4,f3,d4,N,p,False,rnbqk2r/ppp1bppp/3p1n2/8/3pP3/2N1BN2/PPP2PPP/R2QKB1R w KQkq - 0 6,"['f3d4', 'd1d4', 'e3d4', 'f1b5', 'e4e5', 'e3h6', 'e3d2', 'c3d5', 'g2g4', 'f1e2']"
d4b3,d4,b3,N,,False,rnbqk2r/pp2bppp/3p1n2/2p5/3NP3/2N1B3/PPP2PPP/R2QKB1R w KQkq - 0 7,"['f1b5', 'd4b5', 'd4b3', 'd4f3', 'd4e2', 'd4f5', 'e4e5', 'g2g4', 'f2f4', 'h2h3']"
f1e2,f1,e2,B,,False,rnbq1rk1/pp2bppp/3p1n2/2p5/4P3/1NN1B3/PPP2PPP/R2QKB1R w KQ - 2 8,"['b3d2', 'f2f3', 'a2a3', 'h2h3', 'f1e2', 'g2g3', 'e3f4', 'a2a4', 'f1c4', 'd1e2']"
e1g1,e1,g1,K,,False,rnbq1rk1/p3bppp/1p1p1n2/2p5/4P3/1NN1B3/PPP1BPPP/R2QK2R w KQ - 0 9,"['b3d2', 'f2f4', 'h2h3', 'e2b5', 'g2g4', 'e2f3', 'd1d3', 'e4e5', 'd1d2', 'a2a3']"
